전공,졸업당시나이,알바 여부,월 소득,직장_만족도,직장_전공일치정도,직장_요구자격증여부,합격경험,복수전공여부,복수전공명,부전공여부,부전공명,군복무경험,휴학학기수,졸업유예경험,대학원경험,재학중재직경험,어학연수경험,토익점수,취업목표유무,자격증여부,자격증_1,자격증_2,자격증_3,구직활동경험,공모전수상,대외활동,면접훈련,중요도_근로소득,중요도_흥미,중요도_전공관련성,중요도_개인발전가능성,중요도_직업자체전망,중요도_직장안정성,중요도_근무환경,중요도_복리후생,중요도_회사규모,중요도_출퇴근거리,중요도_사회적평판,하루평균수면시간,흡연여부,음주선호도,삶의 만족도,부모님자산규모,학교소재,졸업 평점 유형,졸업 평점,현재 건강상태
교육학,27,2,150,3,5,1,,1,국어국문학과,2,,2,6,1,2,2,2,,1,1,1014800,,,2,,,,5,5,5,5,3,3,5,3,3,5,5,7,1,4,6,3,4,3,4.2,5
교육학,24,1,40,1,4,2,,2,,1,심리학과,1,,2,1,1,2,,1,1,4149200,4111804,2060900,2,,,,4,5,5,5,5,3,5,3,2,4,4,6,2,3,5,4,4,3,4.1,4
교육학,24,2,165,2,4,2,,1,정치외교학과,2,,1,,2,2,1,2,735,2,1,4111804,1014800,4149200,1,2,2,2,4,4,2,3,4,5,5,4,4,4,4,7,2,3,4,3,4,3,3.4,4
교육학,24,,,,,,1,1,영어영문과,2,,1,,2,2,1,2,860,1,1,1014800,,,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,7,2,3,4,1,4,3,3.8,4
교육학,24,,,,,,0,2,,2,,1,,1,1,1,2,,1,1,1016100,1016200,1016800,1,2,2,2,4,4,4,4,4,4,4,4,4,5,3,6,2,1,5,3,5,3,3.7,5
교육학,24,1,50,4,2,2,,1,국어교육과,2,,1,,2,2,1,2,,1,1,1014800,,,2,,,,4,4,4,4,4,4,4,4,3,4,4,5,2,1,5,3,5,3,4.2,4
유아교육학,25,2,170,3,1,2,,2,,2,,1,2,2,2,1,2,800,2,2,,,,1,2,2,2,5,5,1,4,4,4,4,4,3,4,3,7,2,3,6,3,1,2,2.9,4
유아교육학,23,2,280,4,5,1,,2,,2,,1,,2,2,1,2,,1,1,1010300,,,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,5,2,1,7,3,2,3,4,4
유아교육학,23,1,105,3,4,2,,2,,2,,1,,2,2,1,2,,1,1,1014800,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,8,2,3,6,1,2,3,3.8,4
유아교육학,24,2,250,4,5,1,,2,,2,,1,,2,2,1,2,,1,1,1014800,4033904,,1,2,2,2,4,4,4,5,3,4,5,5,5,5,1,7,2,3,6,1,2,3,3.8,5
유아교육학,24,2,8,1,5,2,,1,산업광고심리학과,2,,1,,2,1,2,2,550,1,1,2060900,,,2,,,,5,5,5,4,3,5,5,4,2,5,2,6,2,4,6,1,3,3,4.3,2
유아교육학,25,2,200,3,1,2,,2,,2,,1,,2,2,1,2,800,1,1,1010300,,,1,2,2,1,4,4,4,4,4,4,4,4,4,4,4,6,2,1,4,1,4,3,3.9,3
유아교육학,24,2,186,2,5,1,,2,,2,,1,,2,2,1,2,,2,1,1010300,1014800,,2,,,,4,5,4,3,3,4,4,4,4,4,4,7,2,4,3,1,4,3,3.8,3
유아교육학,23,,,,,,,2,,2,,1,,2,2,1,2,,2,1,1014800,1010300,,2,,,,4,4,4,4,4,4,3,4,4,4,4,7,2,3,4,3,5,3,3.9,5
특수교육,24,2,250,2,4,1,,2,,1,사회교육과,1,,2,2,1,2,,1,1,1014800,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,6,2,4,3,1,1,2,3.6,2
특수교육,28,2,288,2,1,2,,2,,2,,2,8,2,2,1,2,,1,2,,,,1,2,2,2,5,3,1,3,4,4,5,5,1,4,2,6,2,3,2,3,3,3,2.9,3
특수교육,27,2,220,1,5,2,,2,,2,,1,,2,2,1,1,,2,1,4033904,1014800,,2,,,,5,5,5,5,5,5,5,5,2,3,3,8,2,3,7,3,3,3,4,3
특수교육,30,2,210,3,4,1,,2,,2,,1,,2,1,2,2,,2,1,1010900,4115500,,1,2,2,2,4,4,4,3,4,4,4,4,4,4,4,7,2,1,3,1,3,3,3.5,4
특수교육,25,2,240,5,5,1,,2,,2,,1,2,2,2,2,2,,2,1,1014800,,,2,,,,5,5,5,5,5,5,5,5,5,4,3,6,2,4,7,1,3,3,4,5
특수교육,29,2,250,5,4,1,,2,,2,,6,10,2,2,1,2,,1,1,1014800,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,6,2,3,7,3,4,3,3.6,2
특수교육,24,2,210,4,5,1,,2,,2,,1,,2,1,1,2,,1,1,1014800,,,2,,,,4,5,5,5,5,3,4,4,3,5,5,7,2,2,5,3,4,3,3.2,4
특수교육,53,2,230,4,3,1,,2,,2,,1,,2,2,2,2,,1,1,1014800,1011200,1010300,2,,,,5,5,4,4,4,4,4,4,4,4,4,4,2,1,5,1,4,3,4.4,4
특수교육,27,,,,,,,2,,2,,2,6,2,2,2,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,6,2,3,4,3,4,3,3.6,3
특수교육,24,2,50,2,3,1,,2,,2,,1,,2,2,2,2,,1,1,4069511,,,2,,,,5,4,4,4,5,4,4,4,4,5,4,8,2,1,5,1,4,3,3.7,4
특수교육,24,2,220,4,5,1,,1,아동복지학과,2,,1,,1,2,1,2,,1,1,1014800,,,2,,,,5,5,2,3,4,5,5,5,2,4,4,6,2,4,4,3,5,1,4,4
언어교육,27,2,220,3,4,2,,1,철학과,2,,6,6,2,2,1,2,890,1,2,,,,2,,,,4,3,3,3,5,5,5,4,4,5,5,6,2,2,6,3,1,3,3.5,3
언어교육,23,2,176,3,3,2,,2,,2,,8,,2,2,1,2,786,1,2,,,,2,,,,5,5,3,4,5,5,4,4,4,3,2,7,2,1,6,3,1,3,3.8,4
언어교육,24,1,100,2,1,2,,2,,1,국제사무학과,1,2,2,2,1,2,930,1,2,,,,1,2,2,2,5,5,1,4,4,5,4,5,4,4,4,6,1,6,3,3,1,3,2.5,4
언어교육,24,2,200,4,5,1,,2,,2,,1,,2,2,1,2,,1,1,1014800,,,1,2,2,1,4,5,5,5,4,4,5,5,1,4,3,7,2,3,7,1,1,3,4,5
언어교육,24,2,230,3,5,1,,2,,2,,1,,2,2,1,2,,1,1,1014800,,,1,2,2,1,5,5,3,3,5,5,5,5,3,2,5,7,2,3,6,3,1,3,4.3,5
언어교육,27,,,,,,,2,,2,,2,4,2,2,1,2,,1,1,1014800,,,1,2,2,2,4,5,4,5,5,5,4,4,3,4,3,6,2,2,3,1,2,3,3.2,3
언어교육,26,1,210,4,5,1,,1,윤리교육과,2,,2,4,2,2,2,2,,2,1,1014800,,,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,8,2,3,7,3,2,3,4.1,4
언어교육,24,,,,,,,2,,2,,1,,2,2,1,2,956,1,1,1014800,4080200,4111804,1,2,2,2,4,4,2,4,4,4,4,4,3,3,4,6,2,2,6,1,3,3,3.8,5
언어교육,24,2,150,2,2,2,,2,,2,,1,,2,2,2,2,,2,1,1014800,,,2,,,,4,5,4,3,3,5,5,5,3,4,5,7,2,3,5,1,3,3,3.9,4
언어교육,27,1,43,2,2,2,,2,,2,,2,4,1,2,1,2,,1,2,,,,1,2,2,1,4,4,2,4,4,4,4,4,4,4,2,7,2,2,5,1,3,3,3.9,4
언어교육,24,,,,,,0,2,,2,,1,,2,2,1,2,,1,1,4149200,1014800,4111804,2,,,,5,5,4,4,4,5,4,4,4,3,4,7,2,3,5,1,4,3,3.7,4
언어교육,24,2,200,3,4,2,,2,,2,,1,1,2,2,2,1,810,1,1,1014800,4111804,,1,2,1,2,5,4,4,4,4,4,4,4,4,3,4,6,2,3,4,1,4,3,3.6,5
언어교육,25,2,210,1,2,2,,2,,2,,1,1,1,2,2,1,930,1,1,4149200,1014800,,2,,,,5,4,3,4,4,4,5,4,3,3,3,7,2,4,2,3,4,3,3.9,3
언어교육,27,2,200,3,4,2,,2,,2,,2,6,2,2,2,2,,1,1,1014800,,,2,,,,3,3,3,3,3,3,3,3,3,3,3,5,2,3,4,1,4,2,3.1,4
언어교육,24,,,,,,,2,,2,,1,,2,1,2,2,,2,1,1014800,,,2,,,,4,4,4,4,4,4,4,5,3,5,4,8,2,4,4,3,4,3,3.5,4
언어교육,27,,,,,,,2,,2,,1,5,1,1,2,2,960,2,1,2060300,4149200,3000400,2,,,,4,3,3,4,4,4,4,4,3,4,4,7,2,4,6,3,4,3,3.8,4
언어교육,24,,,,,,,2,,2,,1,1,2,2,1,1,870,1,1,4149200,,,1,2,2,1,4,4,4,3,3,4,3,3,2,2,2,9,2,3,2,5,4,3,3.8,2
언어교육,27,,,,,,,2,,2,,2,4,2,2,1,2,,1,1,1014800,4149200,3005500,1,2,1,1,4,4,5,3,4,5,3,4,3,3,3,6,1,3,5,1,5,3,4,4
언어교육,26,,,,,,,2,,2,,2,4,2,2,1,2,,1,1,1014800,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,7,2,3,4,1,5,3,3.3,3
언어교육,24,,,,,,,2,,2,,1,,2,2,1,2,,1,2,,,,1,2,1,1,5,5,5,5,5,5,5,5,3,5,5,7,2,4,5,3,5,3,3.7,3
인문교육,27,,,,,,,2,,2,,3,6,2,1,1,2,,2,2,,,,2,,,,4,4,4,4,4,4,5,5,2,4,3,7,2,1,6,4,1,2,3.2,4
인문교육,27,2,250,5,5,1,,2,,2,,2,4,1,2,1,2,,1,1,1010700,1010600,,2,,,,5,5,5,4,5,5,5,5,5,5,5,8,2,4,7,1,3,3,3.5,5
인문교육,23,,,,,,0,1,역사교육과,2,,1,,1,2,2,2,,2,2,,,,1,1,2,1,4,4,3,4,4,4,4,4,4,4,4,7,2,3,4,1,3,3,4,3
사회교육,28,,,,,,,2,,2,,2,8,2,2,1,2,915,1,1,4149200,1014800,,2,,,,3,5,5,5,3,3,3,3,3,4,5,7,2,2,4,1,1,3,3.7,4
사회교육,25,2,233,2,3,2,,1,영어영문학부 영어통번역학전공,2,,1,,1,2,2,2,850,1,1,1014800,4189000,,1,1,1,1,4,4,3,5,5,4,4,5,3,4,4,7,2,3,4,3,1,3,3.6,4
사회교육,26,,,,,,0,2,,2,,2,5,2,2,1,2,,1,1,4079900,,,2,,,,4,5,5,5,5,5,4,5,3,3,4,7,2,3,6,1,2,3,3.8,4
사회교육,26,2,300,3,5,1,,2,,2,,2,4,2,2,2,2,,1,1,1014800,,,2,,,,5,5,5,5,4,5,4,4,2,4,5,6,2,3,6,1,3,3,3.7,4
사회교육,26,2,200,2,4,2,,1,일반사회교육과,2,,2,5,2,2,1,2,,1,2,,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,6,2,4,5,1,3,3,4,5
사회교육,24,,,,,,,2,,2,,1,,2,2,2,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,6,2,3,6,1,3,3,3.8,4
사회교육,24,1,60,3,1,2,,2,,2,,1,,1,2,2,2,,1,2,,,,2,,,,4,4,4,3,4,4,4,4,4,4,4,7,2,4,5,1,3,3,4,5
사회교육,25,2,230,5,5,1,,2,,2,,2,3,1,2,1,2,,1,1,1014800,,,1,2,2,1,5,5,5,4,3,4,4,4,2,3,3,7,2,3,7,3,3,3,3.5,5
사회교육,24,1,130,3,5,1,,2,,2,,1,,2,2,1,2,,1,1,1014800,,,2,,,,5,5,5,5,4,5,5,5,2,2,4,6,2,3,5,1,4,3,3.8,2
사회교육,26,2,280,4,4,1,,2,,2,,1,1,2,2,2,2,,1,1,1014800,,,2,,,,4,3,5,5,5,5,4,5,3,2,4,6,2,1,6,1,4,3,3,4
사회교육,24,2,180,2,2,2,,2,,2,,1,,2,2,1,2,,2,2,,,,2,,,,4,3,3,5,5,5,4,5,3,5,2,7,1,4,6,3,4,3,3,3
사회교육,25,,,,,,,1,사회교육학부 역사교육전공,2,,1,3,2,2,1,1,,1,1,1014800,,,2,,,,4,4,3,4,4,4,3,4,3,4,3,6,2,2,6,1,4,2,3.8,2
사회교육,24,,,,,,,2,,2,,1,,2,2,2,2,,2,1,1014800,,,2,,,,5,3,3,2,5,5,5,5,3,5,5,7,2,1,4,3,4,3,3,3
사회교육,24,2,300,5,5,1,,1,정치외교학과,2,,1,,2,2,1,2,,1,1,1014800,,,1,2,2,1,3,5,5,4,4,5,5,5,3,4,5,6,2,4,6,1,5,3,3.8,4
사회교육,25,2,220,3,5,1,,2,,2,,2,4,2,2,1,2,,1,1,1014800,4149200,4079900,1,2,2,1,4,5,5,4,5,5,5,5,4,4,5,6,2,3,7,1,5,3,4.1,4
사회교육,26,,,,,,,2,,2,,2,4,1,2,1,2,,1,1,1014800,,,2,,,,4,4,5,4,4,4,4,4,4,4,4,5,1,4,4,1,5,3,4.3,4
사회교육,25,2,230,3,3,2,,2,,2,,1,,1,2,1,2,,1,1,1014800,,,2,,,,5,4,4,4,5,5,5,5,4,5,3,6,2,3,3,1,5,2,3.9,2
자연계교육,29,,,,,,1,2,,2,,2,4,1,2,2,2,800,1,2,,,,2,,,,5,4,1,5,5,5,5,4,4,2,5,6,2,1,2,3,1,2,3.6,4
자연계교육,24,2,200,3,4,1,,2,,2,,1,,2,2,1,2,,1,1,1014800,,,1,2,2,1,5,5,3,5,5,5,5,4,3,4,4,7,2,4,6,1,1,3,4,3
자연계교육,27,,,,,,,1,영어교육과,2,,1,,1,2,1,2,990,1,2,,,,1,2,2,1,4,4,2,3,4,5,4,4,2,4,3,7,2,4,4,1,1,3,3.7,2
자연계교육,28,1,30,3,5,2,,2,,2,,2,5,2,1,2,2,,2,1,1014800,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,6,2,3,6,3,1,3,3.9,3
자연계교육,25,,,,,,,2,,2,,1,1,2,2,1,2,,1,1,1014800,,,1,2,2,1,5,5,5,5,4,5,5,4,2,4,4,7,2,3,7,1,1,3,4,4
자연계교육,26,1,100,5,5,2,,2,,2,,1,,2,2,2,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,7,2,1,3,1,1,3,3.9,4
자연계교육,24,,,,,,,2,,2,,1,,2,2,1,2,,1,1,1014800,,,1,2,2,1,5,5,3,4,4,4,4,5,3,4,3,6,2,2,7,3,1,3,3.9,2
자연계교육,26,2,200,3,4,1,,2,,2,,2,4,2,2,1,2,,1,1,1014800,4052703,4151000,2,,,,5,5,5,5,5,5,5,5,2,4,5,7,2,5,6,3,1,3,2.8,4
자연계교육,27,,,,,,,1,수학교육과,2,,2,6,1,2,1,2,,1,1,1014800,,,1,2,1,2,4,5,5,5,5,5,4,5,3,3,4,8,2,4,7,1,3,3,3.6,5
자연계교육,27,,,,,,0,1,공통과학교육전공,2,,2,4,2,2,1,2,815,2,1,2084200,2077300,,1,1,1,2,5,5,5,5,5,5,5,5,5,5,5,8,2,1,7,1,4,3,3.6,4
자연계교육,26,2,240,3,3,1,,2,,2,,1,,2,2,1,2,,2,1,4111804,,,1,2,2,2,3,3,3,3,3,4,3,4,3,3,3,8,2,3,4,1,4,3,4,3
자연계교육,27,,,,,,,2,,2,,2,6,2,2,1,1,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,5,4,8,2,1,5,1,4,3,3.8,4
자연계교육,27,,,,,,,2,,2,,2,6,2,2,1,2,,1,1,1014800,,,2,,,,5,5,5,5,5,5,3,5,1,4,5,5,1,1,7,3,4,3,3.8,4
자연계교육,26,1,230,3,5,2,,1,심리학과,2,,2,6,2,2,1,2,,2,1,1014800,,,2,,,,5,4,4,4,4,4,4,4,4,4,4,5,2,5,1,1,4,3,3,5
자연계교육,26,2,210,3,4,2,,2,,2,,2,4,2,2,1,2,,1,2,,,,2,,,,5,4,4,3,4,4,3,3,3,4,4,8,1,3,5,1,4,2,3.2,4
자연계교육,26,2,260,4,4,1,,1,공통과학교육전공,2,,2,4,2,2,1,2,,2,1,1014800,,,2,,,,4,4,4,5,5,4,4,4,4,4,5,8,2,2,5,3,4,2,3.4,4
자연계교육,27,2,430,5,5,1,,2,,2,,3,2,2,2,1,2,860,1,1,1014800,,,2,,,,4,4,4,4,4,4,3,3,3,3,3,7,2,4,4,4,4,3,3.2,3
자연계교육,27,,,,,,,2,,2,,1,,2,2,2,2,,1,1,1014800,,,1,2,1,2,4,5,3,3,3,4,4,4,2,3,3,4,2,2,5,3,5,2,3.5,3
자연계교육,24,2,180,4,3,1,,2,,2,,1,,1,2,1,2,,2,1,1014800,,,2,,,,4,4,4,4,4,4,4,5,4,4,4,6,2,4,5,1,5,3,3,3
자연계교육,24,2,210,3,4,1,,2,,2,,1,,2,2,2,2,,1,1,1014800,,,2,,,,4,4,4,5,4,4,5,4,5,4,4,7,2,1,6,1,5,3,4.1,4
예체능교육,23,2,270,2,4,1,,2,,2,,1,,2,2,1,2,,1,1,1014800,,,2,,,,5,5,5,5,5,5,4,4,3,4,3,6,2,5,7,3,1,2,3.5,5
예체능교육,27,1,30,5,5,1,,2,,2,,2,6,2,2,1,2,,2,1,1014800,,,1,2,2,2,5,5,5,5,5,5,5,5,3,4,4,6,2,4,7,3,1,3,3.6,5
예체능교육,37,1,50,3,1,2,,2,,2,,2,26,2,2,1,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,2,3,4,4,2,1,4,3,2,1,2,2
예체능교육,24,,,,,,,2,,2,,1,,2,1,2,2,,2,2,,,,2,,,,4,3,3,4,4,4,4,4,3,4,4,7,2,3,7,3,3,3,3,5
예체능교육,30,2,270,3,4,1,,2,,2,,2,7,1,2,1,2,,2,1,1014800,4149200,,1,2,2,2,5,5,5,4,5,5,5,5,3,2,3,6,1,5,5,3,4,3,3,4
예체능교육,26,,,,,,3,2,,2,,2,4,2,2,1,2,,1,1,3003900,1014800,,1,2,2,2,5,5,5,5,5,5,5,5,3,5,5,6,2,4,4,3,4,3,3.5,3
예체능교육,24,,,,,,,2,,2,,1,,2,2,1,2,,1,1,1014800,4160001,,2,,,,4,4,4,4,4,4,4,4,3,4,4,7,2,2,6,1,4,3,3.8,4
예체능교육,27,2,260,3,5,1,,2,,2,,2,,2,2,2,2,,1,1,1014800,,,1,2,2,1,4,4,4,4,4,4,4,4,4,4,4,7,2,5,6,3,5,3,3.9,4
건축/설비공학,25,,,,,,,2,,2,,1,2,2,1,2,2,830,2,1,2002800,,,2,,,,5,4,4,4,3,3,3,4,4,3,3,6,2,3,6,3,1,3,3.9,3
건축/설비공학,27,2,283,3,3,1,,2,,2,,1,1,1,2,1,2,765,1,1,2002800,,,1,2,1,2,5,4,4,4,5,5,4,4,4,4,3,6,2,3,5,1,1,1,3.4,3
건축/설비공학,26,2,215,3,5,2,,2,,2,,1,1,2,2,1,2,,1,1,2002800,2002000,,1,1,2,2,5,4,4,5,4,3,4,3,5,4,2,5,2,4,4,1,1,2,3.1,2
건축/설비공학,25,2,230,2,4,1,,2,,2,,6,,1,2,1,2,700,2,1,2002800,,,1,1,2,2,4,4,4,5,5,4,3,4,3,4,3,7,1,4,6,1,2,3,3.3,2
건축/설비공학,26,2,200,1,3,1,,2,,2,,1,,1,2,2,2,,2,1,2002800,2036900,,2,,,,5,5,5,5,5,5,3,4,4,4,1,5,2,4,2,1,2,3,3,2
건축/설비공학,26,,,,,,,2,,2,,2,4,2,1,2,2,,2,1,2002800,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,5,2,2,7,1,2,3,3.8,5
건축/설비공학,25,,,,,,,1,기계공학과,2,,1,2,2,1,2,2,,2,2,,,,2,,,,5,5,5,4,4,3,5,3,3,5,3,5,2,6,4,3,2,3,4,4
건축/설비공학,29,2,280,3,4,1,,2,,2,,2,,2,2,2,2,800,1,1,2050100,,,2,,,,3,3,3,3,3,3,3,3,3,3,3,6,2,1,5,1,2,3,3.9,4
건축/설비공학,25,2,210,3,5,1,,2,,2,,8,,2,2,1,2,,1,1,2002800,1014300,,2,,,,4,5,4,5,5,5,4,4,3,4,4,6,2,3,7,3,3,3,3.9,4
건축/설비공학,24,2,200,2,3,1,,2,,2,,1,,2,2,1,2,,1,1,2002800,,,1,2,2,2,5,5,5,5,3,4,5,5,5,2,2,6,2,5,6,1,3,3,3.5,4
건축/설비공학,31,2,100,1,1,2,,2,,2,,1,4,2,2,2,2,,2,2,,,,2,,,,4,4,2,4,4,4,4,4,3,3,3,8,2,1,6,1,3,1,3,3
건축/설비공학,27,2,250,3,3,1,,2,,2,,2,4,2,2,2,2,790,2,1,2002800,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,7,2,3,5,1,3,3,3.8,4
건축/설비공학,25,2,200,5,5,2,,2,,2,,2,4,2,2,2,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,8,2,4,5,1,4,1,4,4
건축/설비공학,26,2,260,4,3,1,,2,,2,,6,4,2,2,1,2,610,2,1,2002800,4111804,,1,2,2,1,4,3,1,3,2,4,4,3,5,5,2,7,2,3,5,4,4,3,3.5,4
건축/설비공학,27,2,150,3,1,2,,2,,2,,2,7,2,2,1,2,,2,1,2054300,,,1,1,2,2,2,5,1,4,3,3,4,4,2,4,2,9,2,3,6,3,4,3,3,4
건축/설비공학,26,1,180,2,4,2,,2,,2,,2,4,2,1,1,2,,2,1,2002800,,,2,,,,5,4,4,5,2,1,4,4,2,3,1,6,1,4,5,3,4,3,3.9,4
건축학,25,2,250,3,4,1,,2,,2,,1,,2,2,1,2,790,1,2,,,,1,1,1,2,4,5,5,5,4,3,3,3,2,3,2,6,2,5,7,3,1,3,4,3
건축학,26,2,240,1,4,2,,2,,2,,1,,2,2,1,2,,1,2,,,,1,1,2,1,5,5,5,5,5,4,4,3,5,3,2,6,2,3,2,1,1,3,3.7,2
건축학,27,2,262,2,4,1,,1,경영학과,2,,1,,2,2,2,2,965,1,2,,,,2,,,,5,3,3,5,5,4,4,4,3,4,4,6,2,4,6,3,1,3,3.7,3
건축학,26,,,,,,,2,,2,,2,4,2,1,1,2,855,2,2,,,,2,,,,4,5,3,5,5,5,5,3,1,3,5,5,2,1,4,3,1,3,3.8,4
건축학,24,2,160,3,1,2,,2,,2,,8,,2,2,1,2,910,1,1,2056800,,,2,,,,5,5,5,5,5,5,5,4,2,3,1,7,2,3,6,4,1,3,3.4,5
건축학,26,,,,,,,2,,2,,1,,2,1,1,2,875,1,2,,,,2,,,,5,5,2,5,5,5,5,3,5,5,5,5,2,4,6,3,1,3,4.2,5
건축학,28,2,220,3,4,1,,2,,2,,1,2,2,2,1,2,,1,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,7,2,4,4,1,1,3,3.8,5
건축학,25,2,200,1,5,2,,2,,2,,1,,2,2,1,2,940,1,2,,,,2,,,,4,5,4,4,3,3,4,4,3,4,3,7,2,3,4,1,1,3,4,4
건축학,28,2,200,1,2,1,,2,,2,,2,6,2,2,1,2,,2,1,2036900,4079900,,2,,,,5,5,3,4,5,5,5,5,5,5,5,5,1,3,2,3,2,1,3.5,3
건축학,26,2,230,2,5,2,,2,,2,,1,,1,2,1,2,750,2,2,,,,1,1,2,2,5,5,5,5,3,4,4,5,2,4,3,5,2,4,6,3,2,3,3.7,3
건축학,27,2,213,2,4,2,,2,,2,,2,6,2,2,2,2,,2,2,,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,7,2,3,4,1,2,3,3.6,4
건축학,24,2,220,3,5,2,,2,,2,,1,,2,2,2,2,,2,1,2002800,,,2,,,,5,5,5,5,4,3,5,5,2,3,3,8,2,2,5,3,3,3,3.8,3
건축학,26,2,220,2,4,1,,2,,2,,1,2,2,2,1,2,,2,2,,,,1,1,2,2,5,4,4,4,4,4,4,4,2,4,2,8,2,4,4,3,3,3,4.1,4
건축학,28,2,200,2,4,2,,2,,2,,1,6,2,2,2,1,,2,2,,,,2,,,,5,5,5,5,5,5,5,5,3,5,4,6,2,3,4,4,3,3,3.5,3
건축학,30,,,,,,2,2,,2,,2,10,1,2,2,2,,1,1,2024800,,,1,1,2,2,5,4,4,5,4,4,4,5,3,4,3,8,2,1,4,1,3,3,3,5
건축학,26,2,208,3,5,2,,2,,2,,1,2,2,2,1,2,,1,2,,,,2,,,,5,5,5,5,5,5,5,5,3,5,4,7,2,3,5,1,3,3,3.8,4
건축학,24,2,180,2,5,2,,2,,2,,1,,2,2,1,2,,2,2,,,,2,,,,5,5,5,5,5,5,5,5,3,3,3,6,2,3,7,1,3,3,4.3,5
건축학,24,2,230,3,4,2,,2,,2,,1,,2,1,2,2,,1,2,,,,2,,,,5,3,4,4,5,5,5,5,5,3,4,5,2,3,5,3,4,3,3.9,5
건축학,26,2,200,3,4,1,,2,,2,,1,,2,2,1,2,,2,2,,,,1,1,1,2,4,5,4,5,4,4,4,5,3,4,3,7,2,1,4,3,4,2,3.7,4
건축학,24,2,152,1,3,2,,2,,2,,1,2,2,2,1,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,5,4,4,4,8,2,1,7,1,4,3,4,4
건축학,25,2,200,1,5,2,,2,,2,,1,,2,2,2,2,,1,2,,,,2,,,,3,5,5,5,5,3,4,3,2,2,2,5,2,2,7,1,4,3,4.3,3
건축학,26,,,,,,,2,,2,,1,,2,2,1,2,,1,2,,,,1,1,1,2,4,4,3,4,4,5,5,5,3,3,4,7,2,2,2,3,4,3,3.8,3
건축학,25,2,220,3,2,2,,2,,2,,1,,2,2,2,2,,1,2,,,,2,,,,5,4,4,4,4,4,5,5,3,4,4,6,2,3,5,3,5,3,4,3
건축학,25,,,,,,,2,,2,,1,,2,2,2,2,720,1,1,4149200,4150602,,1,1,2,2,4,4,4,4,4,4,4,4,2,4,3,8,2,1,5,3,5,3,3.8,5
조경학,27,2,300,5,4,2,,2,,2,,2,5,2,2,2,2,,2,1,2063800,,,2,,,,5,5,5,5,5,5,5,5,5,4,4,8,2,3,6,1,1,3,3.8,5
조경학,30,2,260,4,3,1,,2,,2,,2,6,1,2,1,2,850,1,1,2041900,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,7,2,3,5,1,1,3,3.8,5
조경학,24,2,216,4,3,2,,2,,2,,1,,2,2,1,2,,2,1,2086100,2057800,,2,,,,5,3,1,4,5,5,2,4,2,4,3,7,2,4,7,1,3,3,3.4,5
조경학,27,2,300,4,1,2,,2,,2,,2,2,2,2,2,2,,2,1,2039800,,,1,1,2,1,4,5,4,5,5,4,4,4,4,4,4,6,2,3,6,1,3,3,4,5
조경학,28,,,,,,0,2,,2,,2,,2,2,2,2,,2,1,2041900,2042100,,2,,,,5,4,5,5,5,5,5,5,2,2,3,6,2,1,5,1,4,3,3,4
조경학,31,2,500,3,1,1,,2,,2,,2,14,2,2,1,2,,2,1,2054300,2054300,,2,,,,5,5,2,5,5,5,4,5,2,2,3,7,2,5,4,3,4,3,2.5,4
조경학,25,2,190,2,4,2,,2,,2,,1,4,2,2,1,1,700,2,1,2041900,2059900,2060200,1,1,2,2,4,5,4,4,4,5,3,4,4,3,4,7,2,4,5,3,4,3,4.4,2
조경학,25,2,250,4,3,1,,2,,2,,1,2,2,2,1,2,,2,1,2041900,2063800,,1,2,2,2,4,4,3,4,4,4,3,4,3,3,4,6,2,3,6,1,4,3,3.7,2
조경학,25,2,200,4,3,2,,1,영어영문학과,2,,1,2,2,2,1,2,950,2,2,,,,1,2,2,2,4,4,4,4,4,5,4,5,4,4,4,7,2,3,6,1,4,3,4.1,4
조경학,26,2,165,1,1,2,,2,,2,,2,4,2,2,1,2,,2,1,2041900,2066800,2063800,2,,,,5,5,4,4,5,5,5,5,3,4,3,7,1,4,4,3,4,3,3.5,4
조경학,24,1,70,3,1,2,,2,,1,경영대학 경영학부,1,,2,2,2,2,,2,2,,,,2,,,,4,4,2,4,4,4,5,5,3,3,3,9,2,2,4,1,5,3,3.4,4
